session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
e9bjiy71,2,56kb2vri,11,otfe,Work1,1739198509,1,1,0
e9bjiy71,2,56kb2vri,12,otfe,EndOfWork1,1739198540,1,0,0
e9bjiy71,2,56kb2vri,14,otfe,Beliefs2,1739198553,1,0,0
e9bjiy71,2,56kb2vri,15,otfe,Transition2,1739198557,1,0,0
e9bjiy71,3,yx3fby7v,4,otfe,Instructions,1739198611,1,0,0
e9bjiy71,3,yx3fby7v,5,otfe,Instructions2,1739198638,1,0,0
e9bjiy71,3,yx3fby7v,6,otfe,TaxInstructions,1739198660,1,0,0
e9bjiy71,3,yx3fby7v,7,otfe,CQS,1739198677,1,0,0
e9bjiy71,4,1870o7eb,4,otfe,Instructions,1739198705,1,0,0
e9bjiy71,3,yx3fby7v,8,otfe,InstructionsBeliefs,1739198706,1,0,0
e9bjiy71,3,yx3fby7v,9,otfe,Beliefs1,1739198729,1,0,0
e9bjiy71,3,yx3fby7v,10,otfe,Transition1,1739198732,1,0,0
e9bjiy71,4,1870o7eb,5,otfe,Instructions2,1739198732,1,0,0
e9bjiy71,4,1870o7eb,6,otfe,TaxInstructions,1739198755,1,0,0
e9bjiy71,9,e520htvm,0,,InitializeParticipant,1739198761,1,0,0
e9bjiy71,4,1870o7eb,7,otfe,CQS,1739198800,1,0,0
e9bjiy71,4,1870o7eb,8,otfe,InstructionsBeliefs,1739198822,1,0,0
e9bjiy71,4,1870o7eb,9,otfe,Beliefs1,1739198855,1,0,0
e9bjiy71,4,1870o7eb,10,otfe,Transition1,1739198862,1,0,0
e9bjiy71,7,wazw8sht,4,otfe,Instructions,1739198869,1,0,0
e9bjiy71,5,7bvk8ofb,4,otfe,Instructions,1739198872,1,0,0
e9bjiy71,5,7bvk8ofb,5,otfe,Instructions2,1739198885,1,0,0
e9bjiy71,7,wazw8sht,5,otfe,Instructions2,1739198885,1,0,0
e9bjiy71,1,59vwudvb,16,otfe,Work2,1739198888,1,1,0
e9bjiy71,5,7bvk8ofb,6,otfe,TaxInstructions,1739198891,1,0,0
e9bjiy71,1,59vwudvb,17,otfe,EndOfWork2,1739198898,1,0,0
e9bjiy71,1,59vwudvb,18,otfe,Beliefs3,1739198903,1,0,0
e9bjiy71,1,59vwudvb,19,otfe,Transition3,1739198910,1,0,0
e9bjiy71,7,wazw8sht,6,otfe,TaxInstructions,1739198913,1,0,0
e9bjiy71,7,wazw8sht,7,otfe,CQS,1739198932,1,0,0
e9bjiy71,5,7bvk8ofb,7,otfe,CQS,1739198951,1,0,0
e9bjiy71,10,sm3xgp8f,0,,InitializeParticipant,1739198963,1,0,0
e9bjiy71,7,wazw8sht,8,otfe,InstructionsBeliefs,1739198967,1,0,0
e9bjiy71,10,sm3xgp8f,1,otfe,Welcome,1739198967,1,0,0
e9bjiy71,10,sm3xgp8f,2,otfe,Consent,1739198978,1,0,0
e9bjiy71,10,sm3xgp8f,3,otfe,About,1739198983,1,0,0
e9bjiy71,7,wazw8sht,9,otfe,Beliefs1,1739199008,1,0,0
e9bjiy71,7,wazw8sht,10,otfe,Transition1,1739199011,1,0,0
e9bjiy71,5,7bvk8ofb,8,otfe,InstructionsBeliefs,1739199104,1,0,0
e9bjiy71,11,jtlhyw1i,0,,InitializeParticipant,1739199133,1,0,0
e9bjiy71,11,jtlhyw1i,1,otfe,Welcome,1739199135,1,0,0
e9bjiy71,5,7bvk8ofb,9,otfe,Beliefs1,1739199137,1,0,0
e9bjiy71,12,7zu35ts5,0,,InitializeParticipant,1739199140,1,0,0
e9bjiy71,11,jtlhyw1i,2,otfe,Consent,1739199141,1,0,0
e9bjiy71,5,7bvk8ofb,10,otfe,Transition1,1739199142,1,0,0
e9bjiy71,11,jtlhyw1i,3,otfe,About,1739199144,1,0,0
e9bjiy71,2,56kb2vri,16,otfe,Work2,1739199157,1,1,0
e9bjiy71,8,hjypml4y,2,otfe,Consent,1739199161,1,0,0
e9bjiy71,8,hjypml4y,3,otfe,About,1739199162,1,0,0
e9bjiy71,12,7zu35ts5,1,otfe,Welcome,1739199176,1,0,0
e9bjiy71,2,56kb2vri,17,otfe,EndOfWork2,1739199178,1,0,0
e9bjiy71,2,56kb2vri,18,otfe,Beliefs3,1739199188,1,0,0
e9bjiy71,2,56kb2vri,19,otfe,Transition3,1739199192,1,0,0
e9bjiy71,12,7zu35ts5,2,otfe,Consent,1739199199,1,0,0
e9bjiy71,12,7zu35ts5,3,otfe,About,1739199202,1,0,0
e9bjiy71,6,xq2jbrzj,4,otfe,Instructions,1739199214,1,0,0
e9bjiy71,6,xq2jbrzj,5,otfe,Instructions2,1739199223,1,0,0
e9bjiy71,6,xq2jbrzj,6,otfe,TaxInstructions,1739199244,1,0,0
e9bjiy71,6,xq2jbrzj,7,otfe,CQS,1739199256,1,0,0
e9bjiy71,6,xq2jbrzj,8,otfe,InstructionsBeliefs,1739199267,1,0,0
e9bjiy71,10,sm3xgp8f,4,otfe,Instructions,1739199270,1,0,0
e9bjiy71,13,ylzz6bfr,0,,InitializeParticipant,1739199273,1,0,0
e9bjiy71,13,ylzz6bfr,1,otfe,Welcome,1739199275,1,0,0
e9bjiy71,13,ylzz6bfr,2,otfe,Consent,1739199279,1,0,0
e9bjiy71,6,xq2jbrzj,9,otfe,Beliefs1,1739199281,1,0,0
e9bjiy71,13,ylzz6bfr,3,otfe,About,1739199281,1,0,0
e9bjiy71,10,sm3xgp8f,5,otfe,Instructions2,1739199282,1,0,0
e9bjiy71,6,xq2jbrzj,10,otfe,Transition1,1739199283,1,0,0
e9bjiy71,10,sm3xgp8f,6,otfe,TaxInstructions,1739199295,1,0,0
e9bjiy71,10,sm3xgp8f,7,otfe,CQS,1739199305,1,0,0
e9bjiy71,10,sm3xgp8f,8,otfe,InstructionsBeliefs,1739199322,1,0,0
e9bjiy71,14,evxzh23f,0,,InitializeParticipant,1739199325,1,0,0
e9bjiy71,14,evxzh23f,1,otfe,Welcome,1739199328,1,0,0
e9bjiy71,14,evxzh23f,2,otfe,Consent,1739199334,1,0,0
e9bjiy71,3,yx3fby7v,11,otfe,Work1,1739199335,1,1,0
e9bjiy71,14,evxzh23f,3,otfe,About,1739199336,1,0,0
e9bjiy71,10,sm3xgp8f,9,otfe,Beliefs1,1739199345,1,0,0
e9bjiy71,10,sm3xgp8f,10,otfe,Transition1,1739199347,1,0,0
e9bjiy71,3,yx3fby7v,12,otfe,EndOfWork1,1739199351,1,0,0
e9bjiy71,3,yx3fby7v,14,otfe,Beliefs2,1739199362,1,0,0
e9bjiy71,3,yx3fby7v,15,otfe,Transition2,1739199372,1,0,0
e9bjiy71,15,c2bo9rma,0,,InitializeParticipant,1739199456,1,0,0
e9bjiy71,15,c2bo9rma,1,otfe,Welcome,1739199461,1,0,0
e9bjiy71,4,1870o7eb,11,otfe,Work1,1739199463,1,1,0
e9bjiy71,15,c2bo9rma,2,otfe,Consent,1739199470,1,0,0
e9bjiy71,15,c2bo9rma,3,otfe,About,1739199479,1,0,0
e9bjiy71,4,1870o7eb,12,otfe,EndOfWork1,1739199487,1,0,0
e9bjiy71,1,59vwudvb,20,otfe,Work3,1739199512,1,1,0
e9bjiy71,1,59vwudvb,21,otfe,EndOfWork3,1739199517,1,0,0
e9bjiy71,4,1870o7eb,14,otfe,Beliefs2,1739199518,1,0,0
e9bjiy71,4,1870o7eb,15,otfe,Transition2,1739199521,1,0,0
e9bjiy71,1,59vwudvb,22,otfe,Beliefs4,1739199528,1,0,0
e9bjiy71,1,59vwudvb,23,otfe,Transition4,1739199533,1,0,0
e9bjiy71,16,la5iyl9b,0,,InitializeParticipant,1739199552,1,0,0
e9bjiy71,1,59vwudvb,24,otfe,Survey,1739199572,1,0,0
e9bjiy71,14,evxzh23f,4,otfe,Instructions,1739199574,1,0,0
e9bjiy71,16,la5iyl9b,1,otfe,Welcome,1739199579,1,0,0
e9bjiy71,14,evxzh23f,5,otfe,Instructions2,1739199586,1,0,0
e9bjiy71,16,la5iyl9b,2,otfe,Consent,1739199594,1,0,0
e9bjiy71,14,evxzh23f,6,otfe,TaxInstructions,1739199594,1,0,0
e9bjiy71,14,evxzh23f,7,otfe,CQS,1739199604,1,0,0
e9bjiy71,16,la5iyl9b,3,otfe,About,1739199606,1,0,0
e9bjiy71,7,wazw8sht,11,otfe,Work1,1739199611,1,1,0
e9bjiy71,14,evxzh23f,8,otfe,InstructionsBeliefs,1739199612,1,0,0
e9bjiy71,14,evxzh23f,9,otfe,Beliefs1,1739199624,1,0,0
e9bjiy71,14,evxzh23f,10,otfe,Transition1,1739199625,1,0,0
e9bjiy71,7,wazw8sht,12,otfe,EndOfWork1,1739199631,1,0,0
e9bjiy71,13,ylzz6bfr,4,otfe,Instructions,1739199633,1,0,0
e9bjiy71,7,wazw8sht,13,otfe,TaxInfo1,1739199648,1,0,0
e9bjiy71,13,ylzz6bfr,5,otfe,Instructions2,1739199649,1,0,0
e9bjiy71,1,59vwudvb,25,otfe,Survey2,1739199652,1,0,0
e9bjiy71,1,59vwudvb,26,otfe,Outcome,1739199661,1,0,0
e9bjiy71,13,ylzz6bfr,6,otfe,TaxInstructions,1739199664,1,0,0
e9bjiy71,7,wazw8sht,14,otfe,Beliefs2,1739199670,1,0,0
e9bjiy71,7,wazw8sht,15,otfe,Transition2,1739199672,1,0,0
e9bjiy71,1,59vwudvb,27,otfe,Feedback,1739199674,1,0,0
e9bjiy71,1,59vwudvb,28,otfe,Finished,1739199676,1,0,0
e9bjiy71,13,ylzz6bfr,7,otfe,CQS,1739199682,1,0,0
e9bjiy71,11,jtlhyw1i,4,otfe,Instructions,1739199691,1,0,0
e9bjiy71,11,jtlhyw1i,5,otfe,Instructions2,1739199704,1,0,0
e9bjiy71,13,ylzz6bfr,8,otfe,InstructionsBeliefs,1739199710,1,0,0
e9bjiy71,11,jtlhyw1i,6,otfe,TaxInstructions,1739199719,1,0,0
e9bjiy71,8,hjypml4y,4,otfe,Instructions,1739199726,1,0,0
e9bjiy71,11,jtlhyw1i,7,otfe,CQS,1739199728,1,0,0
e9bjiy71,8,hjypml4y,5,otfe,Instructions2,1739199730,1,0,0
e9bjiy71,13,ylzz6bfr,9,otfe,Beliefs1,1739199741,1,0,0
e9bjiy71,8,hjypml4y,6,otfe,TaxInstructions,1739199744,1,0,0
e9bjiy71,13,ylzz6bfr,10,otfe,Transition1,1739199746,1,0,0
e9bjiy71,5,7bvk8ofb,11,otfe,Work1,1739199747,1,1,0
e9bjiy71,8,hjypml4y,7,otfe,CQS,1739199753,1,0,0
e9bjiy71,11,jtlhyw1i,8,otfe,InstructionsBeliefs,1739199759,1,0,0
e9bjiy71,5,7bvk8ofb,12,otfe,EndOfWork1,1739199761,1,0,0
e9bjiy71,8,hjypml4y,8,otfe,InstructionsBeliefs,1739199762,1,0,0
e9bjiy71,8,hjypml4y,9,otfe,Beliefs1,1739199775,1,0,0
e9bjiy71,8,hjypml4y,10,otfe,Transition1,1739199776,1,0,0
e9bjiy71,11,jtlhyw1i,9,otfe,Beliefs1,1739199790,1,0,0
e9bjiy71,2,56kb2vri,20,otfe,Work3,1739199793,1,1,0
e9bjiy71,11,jtlhyw1i,10,otfe,Transition1,1739199793,1,0,0
e9bjiy71,15,c2bo9rma,4,otfe,Instructions,1739199795,1,0,0
e9bjiy71,17,adhpnuji,0,,InitializeParticipant,1739199796,1,0,0
e9bjiy71,5,7bvk8ofb,14,otfe,Beliefs2,1739199801,1,0,0
e9bjiy71,5,7bvk8ofb,15,otfe,Transition2,1739199808,1,0,0
e9bjiy71,18,vvd8f6od,0,,InitializeParticipant,1739199814,1,0,0
e9bjiy71,12,7zu35ts5,4,otfe,Instructions,1739199820,1,0,0
e9bjiy71,18,vvd8f6od,1,otfe,Welcome,1739199827,1,0,0
e9bjiy71,15,c2bo9rma,5,otfe,Instructions2,1739199833,1,0,0
e9bjiy71,12,7zu35ts5,5,otfe,Instructions2,1739199834,1,0,0
e9bjiy71,18,vvd8f6od,2,otfe,Consent,1739199837,1,0,0
e9bjiy71,18,vvd8f6od,3,otfe,About,1739199843,1,0,0
e9bjiy71,15,c2bo9rma,6,otfe,TaxInstructions,1739199850,1,0,0
e9bjiy71,12,7zu35ts5,6,otfe,TaxInstructions,1739199855,1,0,0
e9bjiy71,17,adhpnuji,1,otfe,Welcome,1739199872,1,0,0
e9bjiy71,15,c2bo9rma,7,otfe,CQS,1739199876,1,0,0
e9bjiy71,12,7zu35ts5,7,otfe,CQS,1739199878,1,0,0
e9bjiy71,6,xq2jbrzj,11,otfe,Work1,1739199884,1,1,0
e9bjiy71,15,c2bo9rma,8,otfe,InstructionsBeliefs,1739199901,1,0,0
e9bjiy71,12,7zu35ts5,8,otfe,InstructionsBeliefs,1739199903,1,0,0
e9bjiy71,15,c2bo9rma,9,otfe,Beliefs1,1739199941,1,0,0
e9bjiy71,17,adhpnuji,2,otfe,Consent,1739199946,1,0,0
e9bjiy71,10,sm3xgp8f,11,otfe,Work1,1739199947,1,1,0
e9bjiy71,15,c2bo9rma,10,otfe,Transition1,1739199948,1,0,0
e9bjiy71,17,adhpnuji,3,otfe,About,1739199955,1,0,0
e9bjiy71,10,sm3xgp8f,12,otfe,EndOfWork1,1739199961,1,0,0
e9bjiy71,6,xq2jbrzj,12,otfe,EndOfWork1,1739199963,1,0,0
e9bjiy71,10,sm3xgp8f,14,otfe,Beliefs2,1739199969,1,0,0
e9bjiy71,10,sm3xgp8f,15,otfe,Transition2,1739199972,1,0,0
e9bjiy71,3,yx3fby7v,16,otfe,Work2,1739199974,1,1,0
e9bjiy71,3,yx3fby7v,17,otfe,EndOfWork2,1739199981,1,0,0
e9bjiy71,3,yx3fby7v,18,otfe,Beliefs3,1739199988,1,0,0
e9bjiy71,3,yx3fby7v,19,otfe,Transition3,1739199993,1,0,0
e9bjiy71,6,xq2jbrzj,14,otfe,Beliefs2,1739199994,1,0,0
e9bjiy71,6,xq2jbrzj,15,otfe,Transition2,1739199995,1,0,0
e9bjiy71,12,7zu35ts5,9,otfe,Beliefs1,1739199996,1,0,0
e9bjiy71,12,7zu35ts5,10,otfe,Transition1,1739200000,1,0,0
e9bjiy71,18,vvd8f6od,4,otfe,Instructions,1739200057,1,0,0
e9bjiy71,2,56kb2vri,21,otfe,EndOfWork3,1739200062,1,0,0
e9bjiy71,18,vvd8f6od,5,otfe,Instructions2,1739200070,1,0,0
e9bjiy71,2,56kb2vri,22,otfe,Beliefs4,1739200072,1,0,0
e9bjiy71,18,vvd8f6od,6,otfe,TaxInstructions,1739200083,1,0,0
e9bjiy71,2,56kb2vri,23,otfe,Transition4,1739200088,1,0,0
e9bjiy71,18,vvd8f6od,7,otfe,CQS,1739200091,1,0,0
e9bjiy71,19,3g1mogkc,0,,InitializeParticipant,1739200097,1,0,0
e9bjiy71,19,3g1mogkc,1,otfe,Welcome,1739200107,1,0,0
e9bjiy71,18,vvd8f6od,8,otfe,InstructionsBeliefs,1739200112,1,0,0
e9bjiy71,19,3g1mogkc,2,otfe,Consent,1739200118,1,0,0
e9bjiy71,4,1870o7eb,16,otfe,Work2,1739200122,1,1,0
e9bjiy71,19,3g1mogkc,3,otfe,About,1739200123,1,0,0
e9bjiy71,18,vvd8f6od,9,otfe,Beliefs1,1739200124,1,0,0
e9bjiy71,18,vvd8f6od,10,otfe,Transition1,1739200125,1,0,0
e9bjiy71,4,1870o7eb,17,otfe,EndOfWork2,1739200139,1,0,0
e9bjiy71,2,56kb2vri,24,otfe,Survey,1739200158,1,0,0
e9bjiy71,4,1870o7eb,18,otfe,Beliefs3,1739200169,1,0,0
e9bjiy71,4,1870o7eb,19,otfe,Transition3,1739200171,1,0,0
e9bjiy71,14,evxzh23f,11,otfe,Work1,1739200226,1,1,0
e9bjiy71,2,56kb2vri,25,otfe,Survey2,1739200229,1,0,0
e9bjiy71,14,evxzh23f,12,otfe,EndOfWork1,1739200236,1,0,0
e9bjiy71,2,56kb2vri,26,otfe,Outcome,1739200239,1,0,0
e9bjiy71,14,evxzh23f,14,otfe,Beliefs2,1739200246,1,0,0
e9bjiy71,14,evxzh23f,15,otfe,Transition2,1739200248,1,0,0
e9bjiy71,2,56kb2vri,27,otfe,Feedback,1739200262,1,0,0
e9bjiy71,2,56kb2vri,28,otfe,Finished,1739200269,1,0,0
e9bjiy71,7,wazw8sht,16,otfe,Work2,1739200273,1,1,0
e9bjiy71,7,wazw8sht,17,otfe,EndOfWork2,1739200283,1,0,0
e9bjiy71,7,wazw8sht,18,otfe,Beliefs3,1739200289,1,0,0
e9bjiy71,7,wazw8sht,19,otfe,Transition3,1739200292,1,0,0
e9bjiy71,13,ylzz6bfr,11,otfe,Work1,1739200347,1,1,0
e9bjiy71,16,la5iyl9b,4,otfe,Instructions,1739200348,1,0,0
e9bjiy71,19,3g1mogkc,4,otfe,Instructions,1739200358,1,0,0
e9bjiy71,13,ylzz6bfr,12,otfe,EndOfWork1,1739200365,1,0,0
e9bjiy71,20,5eamj06v,0,,InitializeParticipant,1739200368,1,0,0
e9bjiy71,19,3g1mogkc,5,otfe,Instructions2,1739200371,1,0,0
e9bjiy71,16,la5iyl9b,5,otfe,Instructions2,1739200373,1,0,0
e9bjiy71,20,5eamj06v,1,otfe,Welcome,1739200375,1,0,0
e9bjiy71,8,hjypml4y,11,otfe,Work1,1739200377,1,1,0
e9bjiy71,13,ylzz6bfr,13,otfe,TaxInfo1,1739200377,1,0,0
e9bjiy71,19,3g1mogkc,6,otfe,TaxInstructions,1739200383,1,0,0
e9bjiy71,16,la5iyl9b,6,otfe,TaxInstructions,1739200388,1,0,0
e9bjiy71,20,5eamj06v,2,otfe,Consent,1739200390,1,0,0
e9bjiy71,20,5eamj06v,3,otfe,About,1739200392,1,0,0
e9bjiy71,11,jtlhyw1i,11,otfe,Work1,1739200393,1,1,0
e9bjiy71,13,ylzz6bfr,14,otfe,Beliefs2,1739200394,1,0,0
e9bjiy71,19,3g1mogkc,7,otfe,CQS,1739200399,1,0,0
e9bjiy71,13,ylzz6bfr,15,otfe,Transition2,1739200406,1,0,0
e9bjiy71,16,la5iyl9b,7,otfe,CQS,1739200411,1,0,0
e9bjiy71,8,hjypml4y,12,otfe,EndOfWork1,1739200411,1,0,0
e9bjiy71,5,7bvk8ofb,16,otfe,Work2,1739200418,1,1,0
e9bjiy71,8,hjypml4y,14,otfe,Beliefs2,1739200422,1,0,0
e9bjiy71,19,3g1mogkc,8,otfe,InstructionsBeliefs,1739200424,1,0,0
e9bjiy71,11,jtlhyw1i,12,otfe,EndOfWork1,1739200428,1,0,0
e9bjiy71,8,hjypml4y,15,otfe,Transition2,1739200436,1,0,0
e9bjiy71,19,3g1mogkc,9,otfe,Beliefs1,1739200438,1,0,0
e9bjiy71,19,3g1mogkc,10,otfe,Transition1,1739200442,1,0,0
e9bjiy71,11,jtlhyw1i,14,otfe,Beliefs2,1739200452,1,0,0
e9bjiy71,11,jtlhyw1i,15,otfe,Transition2,1739200454,1,0,0
e9bjiy71,16,la5iyl9b,8,otfe,InstructionsBeliefs,1739200458,1,0,0
e9bjiy71,16,la5iyl9b,9,otfe,Beliefs1,1739200485,1,0,0
e9bjiy71,16,la5iyl9b,10,otfe,Transition1,1739200487,1,0,0
e9bjiy71,5,7bvk8ofb,17,otfe,EndOfWork2,1739200500,1,0,0
e9bjiy71,5,7bvk8ofb,18,otfe,Beliefs3,1739200518,1,0,0
e9bjiy71,5,7bvk8ofb,19,otfe,Transition3,1739200523,1,0,0
e9bjiy71,15,c2bo9rma,11,otfe,Work1,1739200550,1,1,0
e9bjiy71,21,lbvkjnlx,0,,InitializeParticipant,1739200557,1,0,0
e9bjiy71,21,lbvkjnlx,1,otfe,Welcome,1739200565,1,0,0
e9bjiy71,15,c2bo9rma,12,otfe,EndOfWork1,1739200568,1,0,0
e9bjiy71,21,lbvkjnlx,2,otfe,Consent,1739200575,1,0,0
e9bjiy71,21,lbvkjnlx,3,otfe,About,1739200582,1,0,0
e9bjiy71,15,c2bo9rma,14,otfe,Beliefs2,1739200582,1,0,0
e9bjiy71,15,c2bo9rma,15,otfe,Transition2,1739200585,1,0,0
e9bjiy71,3,yx3fby7v,20,otfe,Work3,1739200595,1,1,0
e9bjiy71,6,xq2jbrzj,16,otfe,Work2,1739200596,1,1,0
e9bjiy71,3,yx3fby7v,21,otfe,EndOfWork3,1739200598,1,0,0
e9bjiy71,6,xq2jbrzj,17,otfe,EndOfWork2,1739200600,1,0,0
e9bjiy71,12,7zu35ts5,11,otfe,Work1,1739200604,1,1,0
e9bjiy71,3,yx3fby7v,22,otfe,Beliefs4,1739200611,1,0,0
e9bjiy71,6,xq2jbrzj,18,otfe,Beliefs3,1739200611,1,0,0
e9bjiy71,6,xq2jbrzj,19,otfe,Transition3,1739200613,1,0,0
e9bjiy71,12,7zu35ts5,12,otfe,EndOfWork1,1739200620,1,0,0
e9bjiy71,3,yx3fby7v,23,otfe,Transition4,1739200628,1,0,0
e9bjiy71,12,7zu35ts5,14,otfe,Beliefs2,1739200636,1,0,0
e9bjiy71,12,7zu35ts5,15,otfe,Transition2,1739200640,1,0,0
e9bjiy71,20,5eamj06v,4,otfe,Instructions,1739200661,1,0,0
e9bjiy71,20,5eamj06v,5,otfe,Instructions2,1739200673,1,0,0
e9bjiy71,20,5eamj06v,6,otfe,TaxInstructions,1739200677,1,0,0
e9bjiy71,20,5eamj06v,7,otfe,CQS,1739200689,1,0,0
e9bjiy71,22,nbx4chbi,0,,InitializeParticipant,1739200690,1,0,0
e9bjiy71,20,5eamj06v,8,otfe,InstructionsBeliefs,1739200695,1,0,0
e9bjiy71,20,5eamj06v,9,otfe,Beliefs1,1739200709,1,0,0
e9bjiy71,20,5eamj06v,10,otfe,Transition1,1739200712,1,0,0
e9bjiy71,22,nbx4chbi,1,otfe,Welcome,1739200720,1,0,0
e9bjiy71,18,vvd8f6od,11,otfe,Work1,1739200726,1,1,0
e9bjiy71,18,vvd8f6od,12,otfe,EndOfWork1,1739200735,1,0,0
e9bjiy71,22,nbx4chbi,2,otfe,Consent,1739200737,1,0,0
e9bjiy71,18,vvd8f6od,14,otfe,Beliefs2,1739200743,1,0,0
e9bjiy71,22,nbx4chbi,3,otfe,About,1739200748,1,0,0
e9bjiy71,3,yx3fby7v,24,otfe,Survey,1739200754,1,0,0
e9bjiy71,18,vvd8f6od,15,otfe,Transition2,1739200763,1,0,0
e9bjiy71,23,gubhyjhv,0,,InitializeParticipant,1739200772,1,0,0
e9bjiy71,4,1870o7eb,20,otfe,Work3,1739200772,1,1,0
e9bjiy71,24,7pawe1ih,0,,InitializeParticipant,1739200778,1,0,0
e9bjiy71,4,1870o7eb,21,otfe,EndOfWork3,1739200809,1,0,0
e9bjiy71,23,gubhyjhv,1,otfe,Welcome,1739200815,1,0,0
e9bjiy71,23,gubhyjhv,2,otfe,Consent,1739200822,1,0,0
e9bjiy71,10,sm3xgp8f,16,otfe,Work2,1739200831,1,1,0
e9bjiy71,10,sm3xgp8f,17,otfe,EndOfWork2,1739200835,1,0,0
e9bjiy71,10,sm3xgp8f,18,otfe,Beliefs3,1739200839,1,0,0
e9bjiy71,4,1870o7eb,22,otfe,Beliefs4,1739200839,1,0,0
e9bjiy71,23,gubhyjhv,3,otfe,About,1739200844,1,0,0
e9bjiy71,10,sm3xgp8f,19,otfe,Transition3,1739200845,1,0,0
e9bjiy71,14,evxzh23f,16,otfe,Work2,1739200849,1,1,0
