session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
utx0z3u4,7,4c0mgh6p,1,otfe,Welcome,1743081767,1,0,0
utx0z3u4,8,2gf80do6,0,,InitializeParticipant,1743081771,1,0,0
utx0z3u4,8,2gf80do6,1,otfe,Welcome,1743081773,1,0,0
utx0z3u4,8,2gf80do6,2,otfe,Consent,1743081786,1,0,0
utx0z3u4,8,2gf80do6,3,otfe,About,1743081788,1,0,0
utx0z3u4,7,4c0mgh6p,2,otfe,Consent,1743081793,1,0,0
utx0z3u4,7,4c0mgh6p,3,otfe,About,1743081804,1,0,0
utx0z3u4,9,uolprnh1,0,,InitializeParticipant,1743081887,1,0,0
utx0z3u4,9,uolprnh1,1,otfe,Welcome,1743081890,1,0,0
utx0z3u4,9,uolprnh1,2,otfe,Consent,1743081901,1,0,0
utx0z3u4,9,uolprnh1,3,otfe,About,1743081908,1,0,0
utx0z3u4,10,pna8381y,0,,InitializeParticipant,1743081908,1,0,0
utx0z3u4,2,ic0ftfsx,11,otfe,Work1,1743081910,1,1,0
utx0z3u4,2,ic0ftfsx,12,otfe,EndOfWork1,1743081928,1,0,0
utx0z3u4,2,ic0ftfsx,14,otfe,Beliefs2,1743081941,1,0,0
utx0z3u4,2,ic0ftfsx,15,otfe,Transition2,1743081944,1,0,0
utx0z3u4,10,pna8381y,1,otfe,Welcome,1743081983,1,0,0
utx0z3u4,10,pna8381y,2,otfe,Consent,1743082025,1,0,0
utx0z3u4,10,pna8381y,3,otfe,About,1743082028,1,0,0
utx0z3u4,6,mgthe3er,4,otfe,Instructions,1743082031,1,0,0
utx0z3u4,11,sj60073c,0,,InitializeParticipant,1743082043,1,0,0
utx0z3u4,8,2gf80do6,4,otfe,Instructions,1743082043,1,0,0
utx0z3u4,8,2gf80do6,5,otfe,Instructions2,1743082051,1,0,0
utx0z3u4,12,w8g78euv,0,,InitializeParticipant,1743082057,1,0,0
utx0z3u4,8,2gf80do6,6,otfe,TaxInstructions,1743082058,1,0,0
utx0z3u4,11,sj60073c,1,otfe,Welcome,1743082061,1,0,0
utx0z3u4,8,2gf80do6,7,otfe,CQS,1743082065,1,0,0
utx0z3u4,12,w8g78euv,1,otfe,Welcome,1743082067,1,0,0
utx0z3u4,8,2gf80do6,8,otfe,InstructionsBeliefs,1743082075,1,0,0
utx0z3u4,6,mgthe3er,5,otfe,Instructions2,1743082078,1,0,0
utx0z3u4,12,w8g78euv,2,otfe,Consent,1743082083,1,0,0
utx0z3u4,8,2gf80do6,9,otfe,Beliefs1,1743082085,1,0,0
utx0z3u4,8,2gf80do6,10,otfe,Transition1,1743082087,1,0,0
utx0z3u4,12,w8g78euv,3,otfe,About,1743082089,1,0,0
utx0z3u4,6,mgthe3er,6,otfe,TaxInstructions,1743082095,1,0,0
utx0z3u4,6,mgthe3er,7,otfe,CQS,1743082107,1,0,0
utx0z3u4,11,sj60073c,2,otfe,Consent,1743082110,1,0,0
utx0z3u4,7,4c0mgh6p,4,otfe,Instructions,1743082112,1,0,0
utx0z3u4,11,sj60073c,3,otfe,About,1743082121,1,0,0
utx0z3u4,7,4c0mgh6p,5,otfe,Instructions2,1743082124,1,0,0
utx0z3u4,6,mgthe3er,8,otfe,InstructionsBeliefs,1743082130,1,0,0
utx0z3u4,7,4c0mgh6p,6,otfe,TaxInstructions,1743082150,1,0,0
utx0z3u4,6,mgthe3er,9,otfe,Beliefs1,1743082152,1,0,0
utx0z3u4,6,mgthe3er,10,otfe,Transition1,1743082155,1,0,0
utx0z3u4,4,lcfurngg,11,otfe,Work1,1743082160,1,1,0
utx0z3u4,5,ow9vag0c,11,otfe,Work1,1743082160,1,1,0
utx0z3u4,7,4c0mgh6p,7,otfe,CQS,1743082164,1,0,0
utx0z3u4,5,ow9vag0c,12,otfe,EndOfWork1,1743082171,1,0,0
utx0z3u4,5,ow9vag0c,14,otfe,Beliefs2,1743082181,1,0,0
utx0z3u4,5,ow9vag0c,15,otfe,Transition2,1743082185,1,0,0
utx0z3u4,7,4c0mgh6p,8,otfe,InstructionsBeliefs,1743082193,1,0,0
utx0z3u4,4,lcfurngg,12,otfe,EndOfWork1,1743082207,1,0,0
utx0z3u4,4,lcfurngg,14,otfe,Beliefs2,1743082221,1,0,0
utx0z3u4,13,6by47qpu,0,,InitializeParticipant,1743082221,1,0,0
utx0z3u4,13,6by47qpu,1,otfe,Welcome,1743082224,1,0,0
utx0z3u4,4,lcfurngg,15,otfe,Transition2,1743082225,1,0,0
utx0z3u4,13,6by47qpu,2,otfe,Consent,1743082240,1,0,0
utx0z3u4,13,6by47qpu,3,otfe,About,1743082244,1,0,0
utx0z3u4,7,4c0mgh6p,9,otfe,Beliefs1,1743082266,1,0,0
utx0z3u4,7,4c0mgh6p,10,otfe,Transition1,1743082269,1,0,0
utx0z3u4,3,ikvk49m7,11,otfe,Work1,1743082292,1,1,0
utx0z3u4,3,ikvk49m7,12,otfe,EndOfWork1,1743082312,1,0,0
utx0z3u4,14,nclok62m,0,,InitializeParticipant,1743082366,1,0,0
utx0z3u4,14,nclok62m,1,otfe,Welcome,1743082379,1,0,0
utx0z3u4,14,nclok62m,2,otfe,Consent,1743082383,1,0,0
utx0z3u4,14,nclok62m,3,otfe,About,1743082387,1,0,0
utx0z3u4,15,l7u372w8,0,,InitializeParticipant,1743082410,1,0,0
utx0z3u4,12,w8g78euv,4,otfe,Instructions,1743082416,1,0,0
utx0z3u4,16,4n861i3o,0,,InitializeParticipant,1743082418,1,0,0
utx0z3u4,16,4n861i3o,1,otfe,Welcome,1743082420,1,0,0
utx0z3u4,16,4n861i3o,2,otfe,Consent,1743082432,1,0,0
utx0z3u4,12,w8g78euv,5,otfe,Instructions2,1743082436,1,0,0
utx0z3u4,16,4n861i3o,3,otfe,About,1743082437,1,0,0
utx0z3u4,12,w8g78euv,6,otfe,TaxInstructions,1743082450,1,0,0
utx0z3u4,12,w8g78euv,7,otfe,CQS,1743082464,1,0,0
utx0z3u4,17,j0022yhg,0,,InitializeParticipant,1743082465,1,0,0
utx0z3u4,12,w8g78euv,8,otfe,InstructionsBeliefs,1743082484,1,0,0
utx0z3u4,17,j0022yhg,1,otfe,Welcome,1743082490,1,0,0
utx0z3u4,17,j0022yhg,2,otfe,Consent,1743082505,1,0,0
utx0z3u4,17,j0022yhg,3,otfe,About,1743082510,1,0,0
utx0z3u4,15,l7u372w8,1,otfe,Welcome,1743082515,1,0,0
utx0z3u4,12,w8g78euv,9,otfe,Beliefs1,1743082515,1,0,0
utx0z3u4,12,w8g78euv,10,otfe,Transition1,1743082520,1,0,0
utx0z3u4,15,l7u372w8,2,otfe,Consent,1743082526,1,0,0
utx0z3u4,15,l7u372w8,3,otfe,About,1743082537,1,0,0
utx0z3u4,13,6by47qpu,4,otfe,Instructions,1743082540,1,0,0
utx0z3u4,2,ic0ftfsx,16,otfe,Work2,1743082545,1,1,0
utx0z3u4,13,6by47qpu,5,otfe,Instructions2,1743082546,1,0,0
utx0z3u4,13,6by47qpu,6,otfe,TaxInstructions,1743082552,1,0,0
utx0z3u4,13,6by47qpu,7,otfe,CQS,1743082559,1,0,0
utx0z3u4,13,6by47qpu,8,otfe,InstructionsBeliefs,1743082571,1,0,0
utx0z3u4,2,ic0ftfsx,17,otfe,EndOfWork2,1743082572,1,0,0
utx0z3u4,13,6by47qpu,9,otfe,Beliefs1,1743082591,1,0,0
utx0z3u4,10,pna8381y,4,otfe,Instructions,1743082592,1,0,0
utx0z3u4,13,6by47qpu,10,otfe,Transition1,1743082593,1,0,0
utx0z3u4,10,pna8381y,5,otfe,Instructions2,1743082596,1,0,0
utx0z3u4,2,ic0ftfsx,18,otfe,Beliefs3,1743082601,1,0,0
utx0z3u4,10,pna8381y,6,otfe,TaxInstructions,1743082604,1,0,0
utx0z3u4,10,pna8381y,7,otfe,CQS,1743082615,1,0,0
utx0z3u4,2,ic0ftfsx,19,otfe,Transition3,1743082622,1,0,0
utx0z3u4,3,ikvk49m7,14,otfe,Beliefs2,1743082660,1,0,0
utx0z3u4,3,ikvk49m7,15,otfe,Transition2,1743082664,1,0,0
utx0z3u4,11,sj60073c,4,otfe,Instructions,1743082680,1,0,0
utx0z3u4,8,2gf80do6,11,otfe,Work1,1743082687,1,1,0
utx0z3u4,11,sj60073c,5,otfe,Instructions2,1743082707,1,0,0
utx0z3u4,11,sj60073c,6,otfe,TaxInstructions,1743082754,1,0,0
utx0z3u4,6,mgthe3er,11,otfe,Work1,1743082756,1,1,0
utx0z3u4,11,sj60073c,7,otfe,CQS,1743082772,1,0,0
utx0z3u4,5,ow9vag0c,16,otfe,Work2,1743082786,1,1,0
utx0z3u4,16,4n861i3o,4,otfe,Instructions,1743082790,1,0,0
utx0z3u4,5,ow9vag0c,17,otfe,EndOfWork2,1743082791,1,0,0
utx0z3u4,5,ow9vag0c,18,otfe,Beliefs3,1743082798,1,0,0
utx0z3u4,5,ow9vag0c,19,otfe,Transition3,1743082801,1,0,0
utx0z3u4,10,pna8381y,8,otfe,InstructionsBeliefs,1743082804,1,0,0
utx0z3u4,16,4n861i3o,5,otfe,Instructions2,1743082805,1,0,0
utx0z3u4,16,4n861i3o,6,otfe,TaxInstructions,1743082815,1,0,0
utx0z3u4,11,sj60073c,8,otfe,InstructionsBeliefs,1743082815,1,0,0
utx0z3u4,10,pna8381y,9,otfe,Beliefs1,1743082819,1,0,0
utx0z3u4,6,mgthe3er,12,otfe,EndOfWork1,1743082819,1,0,0
utx0z3u4,16,4n861i3o,7,otfe,CQS,1743082824,1,0,0
utx0z3u4,4,lcfurngg,16,otfe,Work2,1743082825,1,1,0
utx0z3u4,18,m7gwmsi5,0,,InitializeParticipant,1743082834,1,0,0
utx0z3u4,4,lcfurngg,17,otfe,EndOfWork2,1743082840,1,0,0
utx0z3u4,19,h1skrq8f,0,,InitializeParticipant,1743082841,1,0,0
utx0z3u4,16,4n861i3o,8,otfe,InstructionsBeliefs,1743082842,1,0,0
utx0z3u4,4,lcfurngg,18,otfe,Beliefs3,1743082851,1,0,0
utx0z3u4,4,lcfurngg,19,otfe,Transition3,1743082853,1,0,0
utx0z3u4,16,4n861i3o,9,otfe,Beliefs1,1743082854,1,0,0
utx0z3u4,16,4n861i3o,10,otfe,Transition1,1743082855,1,0,0
utx0z3u4,20,x0uc9rl0,0,,InitializeParticipant,1743082866,1,0,0
utx0z3u4,7,4c0mgh6p,11,otfe,Work1,1743082869,1,1,0
utx0z3u4,10,pna8381y,10,otfe,Transition1,1743082869,1,0,0
utx0z3u4,6,mgthe3er,13,otfe,TaxInfo1,1743082879,1,0,0
utx0z3u4,7,4c0mgh6p,12,otfe,EndOfWork1,1743082885,1,0,0
utx0z3u4,6,mgthe3er,14,otfe,Beliefs2,1743082890,1,0,0
utx0z3u4,6,mgthe3er,15,otfe,Transition2,1743082893,1,0,0
utx0z3u4,7,4c0mgh6p,14,otfe,Beliefs2,1743082896,1,0,0
utx0z3u4,7,4c0mgh6p,15,otfe,Transition2,1743082898,1,0,0
utx0z3u4,11,sj60073c,9,otfe,Beliefs1,1743082902,1,0,0
utx0z3u4,21,101n0wrt,0,,InitializeParticipant,1743082907,1,0,0
utx0z3u4,11,sj60073c,10,otfe,Transition1,1743082909,1,0,0
utx0z3u4,20,x0uc9rl0,1,otfe,Welcome,1743082909,1,0,0
utx0z3u4,22,rqen03n5,0,,InitializeParticipant,1743082928,1,0,0
utx0z3u4,22,rqen03n5,1,otfe,Welcome,1743082931,1,0,0
utx0z3u4,23,x6t1ofva,0,,InitializeParticipant,1743082934,1,0,0
utx0z3u4,22,rqen03n5,2,otfe,Consent,1743082939,1,0,0
utx0z3u4,20,x0uc9rl0,2,otfe,Consent,1743082942,1,0,0
utx0z3u4,23,x6t1ofva,1,otfe,Welcome,1743082944,1,0,0
utx0z3u4,22,rqen03n5,3,otfe,About,1743082944,1,0,0
utx0z3u4,20,x0uc9rl0,3,otfe,About,1743082946,1,0,0
utx0z3u4,15,l7u372w8,4,otfe,Instructions,1743082956,1,0,0
utx0z3u4,24,fpnv86qm,0,,InitializeParticipant,1743082979,1,0,0
utx0z3u4,21,101n0wrt,1,otfe,Welcome,1743082981,1,0,0
utx0z3u4,24,fpnv86qm,1,otfe,Welcome,1743082981,1,0,0
utx0z3u4,25,1sjem5im,0,,InitializeParticipant,1743082982,1,0,0
utx0z3u4,26,ngih1tsn,0,,InitializeParticipant,1743082984,1,0,0
utx0z3u4,24,fpnv86qm,2,otfe,Consent,1743082986,1,0,0
utx0z3u4,24,fpnv86qm,3,otfe,About,1743082988,1,0,0
utx0z3u4,25,1sjem5im,1,otfe,Welcome,1743082990,1,0,0
utx0z3u4,21,101n0wrt,2,otfe,Consent,1743083013,1,0,0
utx0z3u4,23,x6t1ofva,2,otfe,Consent,1743083020,1,0,0
utx0z3u4,25,1sjem5im,2,otfe,Consent,1743083021,1,0,0
utx0z3u4,21,101n0wrt,3,otfe,About,1743083022,1,0,0
utx0z3u4,25,1sjem5im,3,otfe,About,1743083025,1,0,0
utx0z3u4,23,x6t1ofva,3,otfe,About,1743083028,1,0,0
utx0z3u4,19,h1skrq8f,1,otfe,Welcome,1743083038,1,0,0
utx0z3u4,15,l7u372w8,5,otfe,Instructions2,1743083051,1,0,0
utx0z3u4,15,l7u372w8,6,otfe,TaxInstructions,1743083063,1,0,0
utx0z3u4,15,l7u372w8,7,otfe,CQS,1743083086,1,0,0
utx0z3u4,19,h1skrq8f,2,otfe,Consent,1743083096,1,0,0
utx0z3u4,12,w8g78euv,11,otfe,Work1,1743083122,1,1,0
utx0z3u4,12,w8g78euv,12,otfe,EndOfWork1,1743083139,1,0,0
utx0z3u4,20,x0uc9rl0,4,otfe,Instructions,1743083144,1,0,0
utx0z3u4,19,h1skrq8f,3,otfe,About,1743083146,1,0,0
utx0z3u4,12,w8g78euv,13,otfe,TaxInfo1,1743083165,1,0,0
utx0z3u4,20,x0uc9rl0,5,otfe,Instructions2,1743083184,1,0,0
utx0z3u4,12,w8g78euv,14,otfe,Beliefs2,1743083190,1,0,0
utx0z3u4,20,x0uc9rl0,6,otfe,TaxInstructions,1743083190,1,0,0
utx0z3u4,13,6by47qpu,11,otfe,Work1,1743083193,1,1,0
utx0z3u4,12,w8g78euv,15,otfe,Transition2,1743083195,1,0,0
utx0z3u4,20,x0uc9rl0,7,otfe,CQS,1743083197,1,0,0
utx0z3u4,15,l7u372w8,8,otfe,InstructionsBeliefs,1743083199,1,0,0
utx0z3u4,13,6by47qpu,12,otfe,EndOfWork1,1743083203,1,0,0
utx0z3u4,20,x0uc9rl0,8,otfe,InstructionsBeliefs,1743083218,1,0,0
utx0z3u4,2,ic0ftfsx,20,otfe,Work3,1743083223,1,1,0
utx0z3u4,13,6by47qpu,14,otfe,Beliefs2,1743083229,1,0,0
utx0z3u4,15,l7u372w8,9,otfe,Beliefs1,1743083229,1,0,0
utx0z3u4,2,ic0ftfsx,21,otfe,EndOfWork3,1743083229,1,0,0
utx0z3u4,20,x0uc9rl0,9,otfe,Beliefs1,1743083231,1,0,0
utx0z3u4,13,6by47qpu,15,otfe,Transition2,1743083231,1,0,0
utx0z3u4,15,l7u372w8,10,otfe,Transition1,1743083231,1,0,0
utx0z3u4,20,x0uc9rl0,10,otfe,Transition1,1743083233,1,0,0
utx0z3u4,2,ic0ftfsx,22,otfe,Beliefs4,1743083239,1,0,0
utx0z3u4,2,ic0ftfsx,23,otfe,Transition4,1743083251,1,0,0
utx0z3u4,24,fpnv86qm,4,otfe,Instructions,1743083251,1,0,0
utx0z3u4,24,fpnv86qm,5,otfe,Instructions2,1743083260,1,0,0
utx0z3u4,24,fpnv86qm,6,otfe,TaxInstructions,1743083263,1,0,0
utx0z3u4,3,ikvk49m7,16,otfe,Work2,1743083265,1,1,0
utx0z3u4,22,rqen03n5,4,otfe,Instructions,1743083276,1,0,0
utx0z3u4,24,fpnv86qm,7,otfe,CQS,1743083276,1,0,0
utx0z3u4,24,fpnv86qm,8,otfe,InstructionsBeliefs,1743083284,1,0,0
utx0z3u4,22,rqen03n5,5,otfe,Instructions2,1743083291,1,0,0
utx0z3u4,2,ic0ftfsx,24,otfe,Survey,1743083295,1,0,0
utx0z3u4,27,0o8d9cqb,0,,InitializeParticipant,1743083302,1,0,0
utx0z3u4,22,rqen03n5,6,otfe,TaxInstructions,1743083307,1,0,0
utx0z3u4,24,fpnv86qm,9,otfe,Beliefs1,1743083307,1,0,0
utx0z3u4,24,fpnv86qm,10,otfe,Transition1,1743083309,1,0,0
utx0z3u4,22,rqen03n5,7,otfe,CQS,1743083318,1,0,0
utx0z3u4,2,ic0ftfsx,25,otfe,Survey2,1743083331,1,0,0
utx0z3u4,27,0o8d9cqb,1,otfe,Welcome,1743083331,1,0,0
utx0z3u4,2,ic0ftfsx,26,otfe,Survey3,1743083339,1,0,0
utx0z3u4,25,1sjem5im,4,otfe,Instructions,1743083350,1,0,0
utx0z3u4,25,1sjem5im,5,otfe,Instructions2,1743083359,1,0,0
utx0z3u4,23,x6t1ofva,4,otfe,Instructions,1743083361,1,0,0
utx0z3u4,25,1sjem5im,6,otfe,TaxInstructions,1743083374,1,0,0
utx0z3u4,23,x6t1ofva,5,otfe,Instructions2,1743083377,1,0,0
utx0z3u4,25,1sjem5im,7,otfe,CQS,1743083389,1,0,0
utx0z3u4,23,x6t1ofva,6,otfe,TaxInstructions,1743083390,1,0,0
utx0z3u4,27,0o8d9cqb,2,otfe,Consent,1743083401,1,0,0
utx0z3u4,5,ow9vag0c,20,otfe,Work3,1743083402,1,1,0
utx0z3u4,23,x6t1ofva,7,otfe,CQS,1743083406,1,0,0
utx0z3u4,22,rqen03n5,8,otfe,InstructionsBeliefs,1743083409,1,0,0
utx0z3u4,28,mhntbzr3,0,,InitializeParticipant,1743083424,1,0,0
utx0z3u4,25,1sjem5im,8,otfe,InstructionsBeliefs,1743083427,1,0,0
utx0z3u4,2,ic0ftfsx,27,otfe,Survey4,1743083433,1,0,0
utx0z3u4,2,ic0ftfsx,28,otfe,Survey5,1743083437,1,0,0
utx0z3u4,2,ic0ftfsx,29,otfe,Outcome,1743083448,1,0,0
utx0z3u4,23,x6t1ofva,8,otfe,InstructionsBeliefs,1743083450,1,0,0
utx0z3u4,27,0o8d9cqb,3,otfe,About,1743083450,1,0,0
utx0z3u4,25,1sjem5im,9,otfe,Beliefs1,1743083450,1,0,0
utx0z3u4,4,lcfurngg,20,otfe,Work3,1743083453,1,1,0
utx0z3u4,25,1sjem5im,10,otfe,Transition1,1743083454,1,0,0
utx0z3u4,16,4n861i3o,11,otfe,Work1,1743083455,1,1,0
utx0z3u4,4,lcfurngg,21,otfe,EndOfWork3,1743083461,1,0,0
utx0z3u4,22,rqen03n5,9,otfe,Beliefs1,1743083464,1,0,0
utx0z3u4,22,rqen03n5,10,otfe,Transition1,1743083466,1,0,0
utx0z3u4,4,lcfurngg,22,otfe,Beliefs4,1743083467,1,0,0
utx0z3u4,10,pna8381y,11,otfe,Work1,1743083470,1,1,0
utx0z3u4,4,lcfurngg,23,otfe,Transition4,1743083478,1,0,0
utx0z3u4,23,x6t1ofva,9,otfe,Beliefs1,1743083483,1,0,0
utx0z3u4,23,x6t1ofva,10,otfe,Transition1,1743083487,1,0,0
utx0z3u4,6,mgthe3er,16,otfe,Work2,1743083493,1,1,0
utx0z3u4,29,6p6izroe,0,,InitializeParticipant,1743083494,1,0,0
utx0z3u4,7,4c0mgh6p,16,otfe,Work2,1743083499,1,1,0
utx0z3u4,11,sj60073c,11,otfe,Work1,1743083509,1,1,0
utx0z3u4,30,njzjtww7,0,,InitializeParticipant,1743083513,1,0,0
utx0z3u4,4,lcfurngg,24,otfe,Survey,1743083514,1,0,0
utx0z3u4,16,4n861i3o,12,otfe,EndOfWork1,1743083518,1,0,0
utx0z3u4,30,njzjtww7,1,otfe,Welcome,1743083520,1,0,0
utx0z3u4,29,6p6izroe,1,otfe,Welcome,1743083521,1,0,0
utx0z3u4,2,ic0ftfsx,30,otfe,Feedback,1743083523,1,0,0
utx0z3u4,16,4n861i3o,14,otfe,Beliefs2,1743083524,1,0,0
utx0z3u4,2,ic0ftfsx,31,otfe,Finished,1743083526,1,0,0
utx0z3u4,16,4n861i3o,15,otfe,Transition2,1743083526,1,0,0
utx0z3u4,7,4c0mgh6p,17,otfe,EndOfWork2,1743083527,1,0,0
utx0z3u4,30,njzjtww7,2,otfe,Consent,1743083530,1,0,0
utx0z3u4,5,ow9vag0c,21,otfe,EndOfWork3,1743083533,1,0,0
utx0z3u4,30,njzjtww7,3,otfe,About,1743083536,1,0,0
utx0z3u4,7,4c0mgh6p,18,otfe,Beliefs3,1743083538,1,0,0
utx0z3u4,7,4c0mgh6p,19,otfe,Transition3,1743083540,1,0,0
utx0z3u4,5,ow9vag0c,22,otfe,Beliefs4,1743083543,1,0,0
utx0z3u4,31,0any2f9b,0,,InitializeParticipant,1743083544,1,0,0
utx0z3u4,5,ow9vag0c,23,otfe,Transition4,1743083546,1,0,0
utx0z3u4,32,6zyv65wg,0,,InitializeParticipant,1743083551,1,0,0
utx0z3u4,6,mgthe3er,17,otfe,EndOfWork2,1743083554,1,0,0
utx0z3u4,28,mhntbzr3,1,otfe,Welcome,1743083554,1,0,0
utx0z3u4,31,0any2f9b,1,otfe,Welcome,1743083558,1,0,0
utx0z3u4,6,mgthe3er,18,otfe,Beliefs3,1743083560,1,0,0
utx0z3u4,11,sj60073c,12,otfe,EndOfWork1,1743083561,1,0,0
utx0z3u4,33,7f7sdc8l,0,,InitializeParticipant,1743083562,1,0,0
utx0z3u4,32,6zyv65wg,1,otfe,Welcome,1743083564,1,0,0
utx0z3u4,29,6p6izroe,2,otfe,Consent,1743083567,1,0,0
utx0z3u4,6,mgthe3er,19,otfe,Transition3,1743083570,1,0,0
utx0z3u4,31,0any2f9b,2,otfe,Consent,1743083571,1,0,0
utx0z3u4,31,0any2f9b,3,otfe,About,1743083576,1,0,0
utx0z3u4,11,sj60073c,14,otfe,Beliefs2,1743083578,1,0,0
utx0z3u4,29,6p6izroe,3,otfe,About,1743083579,1,0,0
utx0z3u4,11,sj60073c,15,otfe,Transition2,1743083581,1,0,0
utx0z3u4,5,ow9vag0c,24,otfe,Survey,1743083599,1,0,0
utx0z3u4,3,ikvk49m7,17,otfe,EndOfWork2,1743083600,1,0,0
utx0z3u4,3,ikvk49m7,18,otfe,Beliefs3,1743083606,1,0,0
utx0z3u4,4,lcfurngg,25,otfe,Survey2,1743083607,1,0,0
utx0z3u4,3,ikvk49m7,19,otfe,Transition3,1743083608,1,0,0
utx0z3u4,4,lcfurngg,26,otfe,Survey3,1743083630,1,0,0
utx0z3u4,34,s7pkr26g,0,,InitializeParticipant,1743083632,1,0,0
utx0z3u4,34,s7pkr26g,1,otfe,Welcome,1743083636,1,0,0
utx0z3u4,33,7f7sdc8l,1,otfe,Welcome,1743083640,1,0,0
utx0z3u4,34,s7pkr26g,2,otfe,Consent,1743083640,1,0,0
utx0z3u4,34,s7pkr26g,3,otfe,About,1743083643,1,0,0
utx0z3u4,5,ow9vag0c,25,otfe,Survey2,1743083643,1,0,0
utx0z3u4,5,ow9vag0c,26,otfe,Survey3,1743083664,1,0,0
utx0z3u4,4,lcfurngg,27,otfe,Survey4,1743083672,1,0,0
