session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
90m5alnp,5,41i48lmt,28,otfe,Finished,1738942878,1,0,0
90m5alnp,4,gp2akiyp,24,otfe,Survey,1738942886,1,0,0
90m5alnp,4,gp2akiyp,25,otfe,Survey2,1738942958,1,0,0
90m5alnp,4,gp2akiyp,26,otfe,Outcome,1738942983,1,0,0
90m5alnp,4,gp2akiyp,27,otfe,Feedback,1738943022,1,0,0
90m5alnp,4,gp2akiyp,28,otfe,Finished,1738943029,1,0,0
2qe6f6ti,1,pxcus2jx,0,,InitializeParticipant,1738944283,1,0,0
2qe6f6ti,2,8b0tgidj,0,,InitializeParticipant,1738944294,1,0,0
2qe6f6ti,3,u97gsw7k,0,,InitializeParticipant,1738944298,1,0,0
2qe6f6ti,4,ks1a34su,0,,InitializeParticipant,1738944301,1,0,0
2qe6f6ti,5,qf6se3nx,0,,InitializeParticipant,1738944304,1,0,0
2qe6f6ti,6,mbqrp6u2,0,,InitializeParticipant,1738944307,1,0,0
2qe6f6ti,6,mbqrp6u2,1,otfe,Welcome,1738944309,1,0,0
2qe6f6ti,6,mbqrp6u2,2,otfe,Consent,1738944316,1,0,0
2qe6f6ti,6,mbqrp6u2,3,otfe,About,1738944321,1,0,0
2qe6f6ti,6,mbqrp6u2,4,otfe,Instructions,1738944424,1,0,0
2qe6f6ti,6,mbqrp6u2,5,otfe,Instructions2,1738944441,1,0,0
2qe6f6ti,6,mbqrp6u2,6,otfe,TaxInstructions,1738944445,1,0,0
