session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
woa52od5,5,k7c57aos,8,otfe,InstructionsBeliefs,1740150478,1,0,0
woa52od5,2,tokk87rc,11,otfe,Work1,1740150486,1,1,0
woa52od5,5,k7c57aos,9,otfe,Beliefs1,1740150511,1,0,0
woa52od5,5,k7c57aos,10,otfe,Transition1,1740150515,1,0,0
woa52od5,2,tokk87rc,12,otfe,EndOfWork1,1740150529,1,0,0
woa52od5,2,tokk87rc,14,otfe,Beliefs2,1740150565,1,0,0
woa52od5,2,tokk87rc,15,otfe,Transition2,1740150571,1,0,0
woa52od5,4,smrf0qjs,11,otfe,Work1,1740150809,1,1,0
woa52od5,4,smrf0qjs,12,otfe,EndOfWork1,1740150827,1,0,0
woa52od5,7,meshxssw,0,,InitializeParticipant,1740150846,1,0,0
woa52od5,7,meshxssw,1,otfe,Welcome,1740150850,1,0,0
woa52od5,4,smrf0qjs,14,otfe,Beliefs2,1740150851,1,0,0
woa52od5,7,meshxssw,2,otfe,Consent,1740150855,1,0,0
woa52od5,4,smrf0qjs,15,otfe,Transition2,1740150858,1,0,0
woa52od5,3,prc5r688,16,otfe,Work2,1740150862,1,1,0
woa52od5,3,prc5r688,17,otfe,EndOfWork2,1740150874,1,0,0
woa52od5,3,prc5r688,18,otfe,Beliefs3,1740150882,1,0,0
woa52od5,3,prc5r688,19,otfe,Transition3,1740150885,1,0,0
woa52od5,7,meshxssw,3,otfe,About,1740150892,1,0,0
woa52od5,8,fc4jfs9e,0,,InitializeParticipant,1740150931,1,0,0
woa52od5,8,fc4jfs9e,1,otfe,Welcome,1740150939,1,0,0
woa52od5,8,fc4jfs9e,2,otfe,Consent,1740150954,1,0,0
woa52od5,8,fc4jfs9e,3,otfe,About,1740150963,1,0,0
woa52od5,5,k7c57aos,11,otfe,Work1,1740151116,1,1,0
woa52od5,5,k7c57aos,12,otfe,EndOfWork1,1740151147,1,0,0
woa52od5,5,k7c57aos,14,otfe,Beliefs2,1740151166,1,0,0
woa52od5,2,tokk87rc,16,otfe,Work2,1740151172,1,1,0
woa52od5,5,k7c57aos,15,otfe,Transition2,1740151185,1,0,0
woa52od5,2,tokk87rc,17,otfe,EndOfWork2,1740151208,1,0,0
woa52od5,2,tokk87rc,18,otfe,Beliefs3,1740151221,1,0,0
woa52od5,2,tokk87rc,19,otfe,Transition3,1740151223,1,0,0
woa52od5,7,meshxssw,4,otfe,Instructions,1740151225,1,0,0
woa52od5,7,meshxssw,5,otfe,Instructions2,1740151317,1,0,0
woa52od5,7,meshxssw,6,otfe,TaxInstructions,1740151326,1,0,0
woa52od5,7,meshxssw,7,otfe,CQS,1740151335,1,0,0
woa52od5,9,czu4mo6b,0,,InitializeParticipant,1740151337,1,0,0
woa52od5,7,meshxssw,8,otfe,InstructionsBeliefs,1740151349,1,0,0
woa52od5,7,meshxssw,9,otfe,Beliefs1,1740151363,1,0,0
woa52od5,7,meshxssw,10,otfe,Transition1,1740151366,1,0,0
woa52od5,9,czu4mo6b,1,otfe,Welcome,1740151382,1,0,0
woa52od5,8,fc4jfs9e,4,otfe,Instructions,1740151388,1,0,0
woa52od5,8,fc4jfs9e,5,otfe,Instructions2,1740151414,1,0,0
woa52od5,8,fc4jfs9e,6,otfe,TaxInstructions,1740151439,1,0,0
woa52od5,9,czu4mo6b,2,otfe,Consent,1740151444,1,0,0
woa52od5,9,czu4mo6b,3,otfe,About,1740151453,1,0,0
woa52od5,8,fc4jfs9e,7,otfe,CQS,1740151456,1,0,0
woa52od5,4,smrf0qjs,16,otfe,Work2,1740151458,1,1,0
woa52od5,4,smrf0qjs,17,otfe,EndOfWork2,1740151470,1,0,0
woa52od5,3,prc5r688,20,otfe,Work3,1740151486,1,1,0
woa52od5,4,smrf0qjs,18,otfe,Beliefs3,1740151489,1,0,0
woa52od5,3,prc5r688,21,otfe,EndOfWork3,1740151490,1,0,0
woa52od5,4,smrf0qjs,19,otfe,Transition3,1740151491,1,0,0
woa52od5,3,prc5r688,22,otfe,Beliefs4,1740151499,1,0,0
woa52od5,3,prc5r688,23,otfe,Transition4,1740151505,1,0,0
woa52od5,8,fc4jfs9e,8,otfe,InstructionsBeliefs,1740151565,1,0,0
woa52od5,3,prc5r688,24,otfe,Survey,1740151579,1,0,0
woa52od5,8,fc4jfs9e,9,otfe,Beliefs1,1740151604,1,0,0
woa52od5,8,fc4jfs9e,10,otfe,Transition1,1740151611,1,0,0
woa52od5,3,prc5r688,25,otfe,Survey2,1740151626,1,0,0
woa52od5,3,prc5r688,26,otfe,Outcome,1740151635,1,0,0
woa52od5,3,prc5r688,27,otfe,Feedback,1740151657,1,0,0
woa52od5,3,prc5r688,28,otfe,Finished,1740151662,1,0,0
woa52od5,5,k7c57aos,16,otfe,Work2,1740151786,1,1,0
woa52od5,5,k7c57aos,17,otfe,EndOfWork2,1740151804,1,0,0
woa52od5,5,k7c57aos,18,otfe,Beliefs3,1740151809,1,0,0
woa52od5,5,k7c57aos,19,otfe,Transition3,1740151811,1,0,0
woa52od5,2,tokk87rc,20,otfe,Work3,1740151824,1,1,0
woa52od5,10,keyt92fq,0,,InitializeParticipant,1740151833,1,0,0
woa52od5,2,tokk87rc,21,otfe,EndOfWork3,1740151837,1,0,0
woa52od5,11,4un8qcod,0,,InitializeParticipant,1740151838,1,0,0
woa52od5,10,keyt92fq,1,otfe,Welcome,1740151841,1,0,0
woa52od5,10,keyt92fq,2,otfe,Consent,1740151846,1,0,0
woa52od5,10,keyt92fq,3,otfe,About,1740151851,1,0,0
woa52od5,2,tokk87rc,22,otfe,Beliefs4,1740151855,1,0,0
woa52od5,11,4un8qcod,1,otfe,Welcome,1740151855,1,0,0
woa52od5,2,tokk87rc,23,otfe,Transition4,1740151882,1,0,0
woa52od5,11,4un8qcod,2,otfe,Consent,1740151893,1,0,0
woa52od5,11,4un8qcod,3,otfe,About,1740151904,1,0,0
woa52od5,12,4hj1ikir,0,,InitializeParticipant,1740151907,1,0,0
woa52od5,12,4hj1ikir,1,otfe,Welcome,1740151909,1,0,0
woa52od5,12,4hj1ikir,2,otfe,Consent,1740151918,1,0,0
woa52od5,12,4hj1ikir,3,otfe,About,1740151919,1,0,0
woa52od5,7,meshxssw,11,otfe,Work1,1740151966,1,1,0
woa52od5,2,tokk87rc,24,otfe,Survey,1740151979,1,0,0
woa52od5,7,meshxssw,12,otfe,EndOfWork1,1740151995,1,0,0
woa52od5,7,meshxssw,14,otfe,Beliefs2,1740152007,1,0,0
woa52od5,7,meshxssw,15,otfe,Transition2,1740152008,1,0,0
woa52od5,2,tokk87rc,25,otfe,Survey2,1740152085,1,0,0
woa52od5,4,smrf0qjs,20,otfe,Work3,1740152091,1,1,0
woa52od5,4,smrf0qjs,21,otfe,EndOfWork3,1740152099,1,0,0
woa52od5,4,smrf0qjs,22,otfe,Beliefs4,1740152115,1,0,0
woa52od5,4,smrf0qjs,23,otfe,Transition4,1740152126,1,0,0
woa52od5,2,tokk87rc,26,otfe,Outcome,1740152140,1,0,0
woa52od5,8,fc4jfs9e,11,otfe,Work1,1740152212,1,1,0
woa52od5,4,smrf0qjs,24,otfe,Survey,1740152217,1,0,0
woa52od5,8,fc4jfs9e,12,otfe,EndOfWork1,1740152229,1,0,0
woa52od5,10,keyt92fq,4,otfe,Instructions,1740152230,1,0,0
woa52od5,10,keyt92fq,5,otfe,Instructions2,1740152243,1,0,0
woa52od5,8,fc4jfs9e,14,otfe,Beliefs2,1740152247,1,0,0
woa52od5,8,fc4jfs9e,15,otfe,Transition2,1740152249,1,0,0
woa52od5,10,keyt92fq,6,otfe,TaxInstructions,1740152254,1,0,0
woa52od5,10,keyt92fq,7,otfe,CQS,1740152264,1,0,0
woa52od5,10,keyt92fq,8,otfe,InstructionsBeliefs,1740152276,1,0,0
woa52od5,4,smrf0qjs,25,otfe,Survey2,1740152292,1,0,0
woa52od5,10,keyt92fq,9,otfe,Beliefs1,1740152295,1,0,0
woa52od5,10,keyt92fq,10,otfe,Transition1,1740152298,1,0,0
woa52od5,4,smrf0qjs,26,otfe,Outcome,1740152300,1,0,0
woa52od5,2,tokk87rc,27,otfe,Feedback,1740152324,1,0,0
woa52od5,4,smrf0qjs,27,otfe,Feedback,1740152327,1,0,0
woa52od5,4,smrf0qjs,28,otfe,Finished,1740152329,1,0,0
woa52od5,2,tokk87rc,28,otfe,Finished,1740152331,1,0,0
woa52od5,9,czu4mo6b,4,otfe,Instructions,1740152340,1,0,0
woa52od5,9,czu4mo6b,5,otfe,Instructions2,1740152367,1,0,0
woa52od5,5,k7c57aos,20,otfe,Work3,1740152411,1,1,0
woa52od5,5,k7c57aos,21,otfe,EndOfWork3,1740152418,1,0,0
woa52od5,5,k7c57aos,22,otfe,Beliefs4,1740152455,1,0,0
woa52od5,5,k7c57aos,23,otfe,Transition4,1740152472,1,0,0
woa52od5,11,4un8qcod,4,otfe,Instructions,1740152498,1,0,0
woa52od5,11,4un8qcod,5,otfe,Instructions2,1740152520,1,0,0
woa52od5,11,4un8qcod,6,otfe,TaxInstructions,1740152549,1,0,0
woa52od5,11,4un8qcod,7,otfe,CQS,1740152572,1,0,0
woa52od5,11,4un8qcod,8,otfe,InstructionsBeliefs,1740152606,1,0,0
woa52od5,9,czu4mo6b,6,otfe,TaxInstructions,1740152606,1,0,0
woa52od5,7,meshxssw,16,otfe,Work2,1740152608,1,1,0
woa52od5,9,czu4mo6b,7,otfe,CQS,1740152627,1,0,0
woa52od5,11,4un8qcod,9,otfe,Beliefs1,1740152643,1,0,0
woa52od5,5,k7c57aos,24,otfe,Survey,1740152645,1,0,0
woa52od5,11,4un8qcod,10,otfe,Transition1,1740152649,1,0,0
woa52od5,9,czu4mo6b,8,otfe,InstructionsBeliefs,1740152664,1,0,0
woa52od5,7,meshxssw,17,otfe,EndOfWork2,1740152709,1,0,0
woa52od5,7,meshxssw,18,otfe,Beliefs3,1740152712,1,0,0
woa52od5,7,meshxssw,19,otfe,Transition3,1740152714,1,0,0
woa52od5,9,czu4mo6b,9,otfe,Beliefs1,1740152747,1,0,0
woa52od5,9,czu4mo6b,10,otfe,Transition1,1740152752,1,0,0
woa52od5,5,k7c57aos,25,otfe,Survey2,1740152764,1,0,0
woa52od5,5,k7c57aos,26,otfe,Outcome,1740152774,1,0,0
woa52od5,8,fc4jfs9e,16,otfe,Work2,1740152850,1,1,0
woa52od5,8,fc4jfs9e,17,otfe,EndOfWork2,1740152861,1,0,0
woa52od5,8,fc4jfs9e,18,otfe,Beliefs3,1740152879,1,0,0
woa52od5,8,fc4jfs9e,19,otfe,Transition3,1740152881,1,0,0
woa52od5,10,keyt92fq,11,otfe,Work1,1740152899,1,1,0
woa52od5,10,keyt92fq,12,otfe,EndOfWork1,1740152915,1,0,0
woa52od5,5,k7c57aos,27,otfe,Feedback,1740152924,1,0,0
woa52od5,5,k7c57aos,28,otfe,Finished,1740152926,1,0,0
woa52od5,10,keyt92fq,14,otfe,Beliefs2,1740152945,1,0,0
woa52od5,10,keyt92fq,15,otfe,Transition2,1740152947,1,0,0
woa52od5,11,4un8qcod,11,otfe,Work1,1740153249,1,1,0
woa52od5,11,4un8qcod,12,otfe,EndOfWork1,1740153272,1,0,0
woa52od5,11,4un8qcod,14,otfe,Beliefs2,1740153302,1,0,0
woa52od5,11,4un8qcod,15,otfe,Transition2,1740153307,1,0,0
woa52od5,7,meshxssw,20,otfe,Work3,1740153314,1,1,0
woa52od5,12,4hj1ikir,4,otfe,Instructions,1740153319,1,0,0
woa52od5,12,4hj1ikir,5,otfe,Instructions2,1740153330,1,0,0
woa52od5,12,4hj1ikir,6,otfe,TaxInstructions,1740153343,1,0,0
woa52od5,12,4hj1ikir,7,otfe,CQS,1740153351,1,0,0
woa52od5,9,czu4mo6b,11,otfe,Work1,1740153352,1,1,0
woa52od5,12,4hj1ikir,8,otfe,InstructionsBeliefs,1740153366,1,0,0
woa52od5,12,4hj1ikir,9,otfe,Beliefs1,1740153376,1,0,0
woa52od5,12,4hj1ikir,10,otfe,Transition1,1740153378,1,0,0
woa52od5,7,meshxssw,21,otfe,EndOfWork3,1740153397,1,0,0
woa52od5,7,meshxssw,22,otfe,Beliefs4,1740153403,1,0,0
woa52od5,7,meshxssw,23,otfe,Transition4,1740153414,1,0,0
woa52od5,7,meshxssw,24,otfe,Survey,1740153464,1,0,0
woa52od5,9,czu4mo6b,12,otfe,EndOfWork1,1740153465,1,0,0
woa52od5,9,czu4mo6b,14,otfe,Beliefs2,1740153480,1,0,0
woa52od5,9,czu4mo6b,15,otfe,Transition2,1740153482,1,0,0
woa52od5,8,fc4jfs9e,20,otfe,Work3,1740153482,1,1,0
woa52od5,7,meshxssw,25,otfe,Survey2,1740153487,1,0,0
woa52od5,7,meshxssw,26,otfe,Outcome,1740153494,1,0,0
woa52od5,8,fc4jfs9e,21,otfe,EndOfWork3,1740153497,1,0,0
woa52od5,7,meshxssw,27,otfe,Feedback,1740153503,1,0,0
woa52od5,7,meshxssw,28,otfe,Finished,1740153505,1,0,0
woa52od5,8,fc4jfs9e,22,otfe,Beliefs4,1740153513,1,0,0
woa52od5,8,fc4jfs9e,23,otfe,Transition4,1740153518,1,0,0
woa52od5,10,keyt92fq,16,otfe,Work2,1740153555,1,1,0
woa52od5,10,keyt92fq,17,otfe,EndOfWork2,1740153597,1,0,0
woa52od5,10,keyt92fq,18,otfe,Beliefs3,1740153604,1,0,0
woa52od5,10,keyt92fq,19,otfe,Transition3,1740153608,1,0,0
woa52od5,8,fc4jfs9e,24,otfe,Survey,1740153674,1,0,0
woa52od5,8,fc4jfs9e,25,otfe,Survey2,1740153748,1,0,0
woa52od5,8,fc4jfs9e,26,otfe,Outcome,1740153758,1,0,0
woa52od5,8,fc4jfs9e,27,otfe,Feedback,1740153791,1,0,0
woa52od5,8,fc4jfs9e,28,otfe,Finished,1740153797,1,0,0
woa52od5,11,4un8qcod,16,otfe,Work2,1740153907,1,1,0
woa52od5,11,4un8qcod,17,otfe,EndOfWork2,1740153921,1,0,0
woa52od5,11,4un8qcod,18,otfe,Beliefs3,1740153937,1,0,0
woa52od5,11,4un8qcod,19,otfe,Transition3,1740153942,1,0,0
woa52od5,12,4hj1ikir,11,otfe,Work1,1740153985,1,1,0
woa52od5,12,4hj1ikir,12,otfe,EndOfWork1,1740154064,1,0,0
woa52od5,12,4hj1ikir,13,otfe,TaxInfo1,1740154069,1,0,0
woa52od5,12,4hj1ikir,14,otfe,Beliefs2,1740154081,1,0,0
woa52od5,9,czu4mo6b,16,otfe,Work2,1740154082,1,1,0
woa52od5,12,4hj1ikir,15,otfe,Transition2,1740154082,1,0,0
woa52od5,9,czu4mo6b,17,otfe,EndOfWork2,1740154094,1,0,0
woa52od5,9,czu4mo6b,18,otfe,Beliefs3,1740154105,1,0,0
woa52od5,9,czu4mo6b,19,otfe,Transition3,1740154107,1,0,0
woa52od5,13,ha2o6a84,0,,InitializeParticipant,1740154171,1,0,0
woa52od5,13,ha2o6a84,1,otfe,Welcome,1740154192,1,0,0
woa52od5,13,ha2o6a84,2,otfe,Consent,1740154214,1,0,0
woa52od5,10,keyt92fq,20,otfe,Work3,1740154214,1,1,0
woa52od5,13,ha2o6a84,3,otfe,About,1740154229,1,0,0
woa52od5,10,keyt92fq,21,otfe,EndOfWork3,1740154312,1,0,0
woa52od5,10,keyt92fq,22,otfe,Beliefs4,1740154321,1,0,0
woa52od5,10,keyt92fq,23,otfe,Transition4,1740154324,1,0,0
woa52od5,10,keyt92fq,24,otfe,Survey,1740154352,1,0,0
woa52od5,10,keyt92fq,25,otfe,Survey2,1740154381,1,0,0
woa52od5,10,keyt92fq,26,otfe,Outcome,1740154389,1,0,0
woa52od5,10,keyt92fq,27,otfe,Feedback,1740154405,1,0,0
woa52od5,10,keyt92fq,28,otfe,Finished,1740154409,1,0,0
woa52od5,11,4un8qcod,20,otfe,Work3,1740154542,1,1,0
woa52od5,11,4un8qcod,21,otfe,EndOfWork3,1740154550,1,0,0
woa52od5,11,4un8qcod,22,otfe,Beliefs4,1740154567,1,0,0
woa52od5,11,4un8qcod,23,otfe,Transition4,1740154584,1,0,0
woa52od5,12,4hj1ikir,16,otfe,Work2,1740154683,1,1,0
woa52od5,11,4un8qcod,24,otfe,Survey,1740154694,1,0,0
woa52od5,9,czu4mo6b,20,otfe,Work3,1740154707,1,1,0
woa52od5,9,czu4mo6b,21,otfe,EndOfWork3,1740154716,1,0,0
woa52od5,9,czu4mo6b,22,otfe,Beliefs4,1740154734,1,0,0
woa52od5,9,czu4mo6b,23,otfe,Transition4,1740154769,1,0,0
woa52od5,11,4un8qcod,25,otfe,Survey2,1740154805,1,0,0
woa52od5,11,4un8qcod,26,otfe,Outcome,1740154820,1,0,0
woa52od5,11,4un8qcod,27,otfe,Feedback,1740154877,1,0,0
woa52od5,11,4un8qcod,28,otfe,Finished,1740154883,1,0,0
woa52od5,9,czu4mo6b,24,otfe,Survey,1740155126,1,0,0
woa52od5,13,ha2o6a84,4,otfe,Instructions,1740155230,1,0,0
woa52od5,13,ha2o6a84,5,otfe,Instructions2,1740155263,1,0,0
woa52od5,9,czu4mo6b,25,otfe,Survey2,1740155270,1,0,0
woa52od5,9,czu4mo6b,26,otfe,Outcome,1740155287,1,0,0
woa52od5,13,ha2o6a84,6,otfe,TaxInstructions,1740155295,1,0,0
woa52od5,9,czu4mo6b,27,otfe,Feedback,1740155307,1,0,0
woa52od5,9,czu4mo6b,28,otfe,Finished,1740155309,1,0,0
woa52od5,13,ha2o6a84,7,otfe,CQS,1740155326,1,0,0
woa52od5,13,ha2o6a84,8,otfe,InstructionsBeliefs,1740155383,1,0,0
woa52od5,13,ha2o6a84,9,otfe,Beliefs1,1740155443,1,0,0
woa52od5,13,ha2o6a84,10,otfe,Transition1,1740155452,1,0,0
woa52od5,14,dagopud1,0,,InitializeParticipant,1740155455,1,0,0
woa52od5,12,4hj1ikir,17,otfe,EndOfWork2,1740155476,1,0,0
woa52od5,12,4hj1ikir,18,otfe,Beliefs3,1740155480,1,0,0
woa52od5,12,4hj1ikir,19,otfe,Transition3,1740155482,1,0,0
woa52od5,13,ha2o6a84,11,otfe,Work1,1740156056,1,1,0
woa52od5,12,4hj1ikir,20,otfe,Work3,1740156082,1,1,0
woa52od5,13,ha2o6a84,12,otfe,EndOfWork1,1740156093,1,0,0
woa52od5,13,ha2o6a84,14,otfe,Beliefs2,1740156112,1,0,0
woa52od5,13,ha2o6a84,15,otfe,Transition2,1740156115,1,0,0
woa52od5,12,4hj1ikir,21,otfe,EndOfWork3,1740156148,1,0,0
woa52od5,14,dagopud1,1,otfe,Welcome,1740156442,1,0,0
woa52od5,14,dagopud1,2,otfe,Consent,1740156459,1,0,0
woa52od5,14,dagopud1,3,otfe,About,1740156462,1,0,0
woa52od5,12,4hj1ikir,22,otfe,Beliefs4,1740156525,1,0,0
woa52od5,12,4hj1ikir,23,otfe,Transition4,1740156527,1,0,0
woa52od5,12,4hj1ikir,24,otfe,Survey,1740156535,1,0,0
woa52od5,12,4hj1ikir,25,otfe,Survey2,1740156566,1,0,0
woa52od5,12,4hj1ikir,26,otfe,Outcome,1740156573,1,0,0
woa52od5,12,4hj1ikir,27,otfe,Feedback,1740156580,1,0,0
woa52od5,12,4hj1ikir,28,otfe,Finished,1740156581,1,0,0
woa52od5,13,ha2o6a84,16,otfe,Work2,1740156717,1,1,0
woa52od5,13,ha2o6a84,17,otfe,EndOfWork2,1740156731,1,0,0
woa52od5,13,ha2o6a84,18,otfe,Beliefs3,1740156770,1,0,0
woa52od5,13,ha2o6a84,19,otfe,Transition3,1740156774,1,0,0
woa52od5,15,namdn6x9,0,,InitializeParticipant,1740156978,1,0,0
woa52od5,15,namdn6x9,1,otfe,Welcome,1740156994,1,0,0
woa52od5,15,namdn6x9,2,otfe,Consent,1740157014,1,0,0
woa52od5,15,namdn6x9,3,otfe,About,1740157024,1,0,0
woa52od5,15,namdn6x9,4,otfe,Instructions,1740157368,1,0,0
woa52od5,13,ha2o6a84,20,otfe,Work3,1740157376,1,1,0
woa52od5,13,ha2o6a84,21,otfe,EndOfWork3,1740157389,1,0,0
woa52od5,13,ha2o6a84,22,otfe,Beliefs4,1740157423,1,0,0
woa52od5,13,ha2o6a84,23,otfe,Transition4,1740157437,1,0,0
woa52od5,15,namdn6x9,5,otfe,Instructions2,1740157454,1,0,0
woa52od5,15,namdn6x9,6,otfe,TaxInstructions,1740157480,1,0,0
woa52od5,15,namdn6x9,7,otfe,CQS,1740157508,1,0,0
woa52od5,13,ha2o6a84,24,otfe,Survey,1740157561,1,0,0
woa52od5,15,namdn6x9,8,otfe,InstructionsBeliefs,1740157574,1,0,0
woa52od5,15,namdn6x9,9,otfe,Beliefs1,1740157647,1,0,0
woa52od5,15,namdn6x9,10,otfe,Transition1,1740157653,1,0,0
woa52od5,13,ha2o6a84,25,otfe,Survey2,1740157687,1,0,0
woa52od5,13,ha2o6a84,26,otfe,Outcome,1740157703,1,0,0
woa52od5,13,ha2o6a84,27,otfe,Feedback,1740157758,1,0,0
woa52od5,13,ha2o6a84,28,otfe,Finished,1740157772,1,0,0
woa52od5,15,namdn6x9,11,otfe,Work1,1740158254,1,1,0
woa52od5,15,namdn6x9,16,otfe,Work2,1740158924,1,1,0
woa52od5,15,namdn6x9,20,otfe,Work3,1740159556,1,1,0
woa52od5,15,namdn6x9,21,otfe,EndOfWork3,1740159568,1,0,0
woa52od5,15,namdn6x9,22,otfe,Beliefs4,1740159582,1,0,0
woa52od5,15,namdn6x9,23,otfe,Transition4,1740159616,1,0,0
woa52od5,15,namdn6x9,24,otfe,Survey,1740159802,1,0,0
woa52od5,15,namdn6x9,25,otfe,Survey2,1740159985,1,0,0
woa52od5,15,namdn6x9,26,otfe,Outcome,1740160005,1,0,0
woa52od5,15,namdn6x9,27,otfe,Feedback,1740160051,1,0,0
woa52od5,15,namdn6x9,28,otfe,Finished,1740160058,1,0,0
woa52od5,16,t74xjfny,0,,InitializeParticipant,1740160428,1,0,0
woa52od5,17,boq3fpcq,0,,InitializeParticipant,1740160429,1,0,0
woa52od5,18,gefkeq1d,0,,InitializeParticipant,1740160432,1,0,0
woa52od5,17,boq3fpcq,1,otfe,Welcome,1740160433,1,0,0
woa52od5,17,boq3fpcq,2,otfe,Consent,1740160437,1,0,0
woa52od5,19,qi69q1cr,0,,InitializeParticipant,1740160438,1,0,0
woa52od5,20,aajlgod0,0,,InitializeParticipant,1740160439,1,0,0
woa52od5,18,gefkeq1d,1,otfe,Welcome,1740160441,1,0,0
woa52od5,21,j1ex6mup,0,,InitializeParticipant,1740160444,1,0,0
woa52od5,17,boq3fpcq,3,otfe,About,1740160444,1,0,0
woa52od5,18,gefkeq1d,2,otfe,Consent,1740160447,1,0,0
woa52od5,18,gefkeq1d,3,otfe,About,1740160455,1,0,0
woa52od5,22,8cpvfask,0,,InitializeParticipant,1740160457,1,0,0
woa52od5,19,qi69q1cr,1,otfe,Welcome,1740160458,1,0,0
woa52od5,23,qoh3d8gx,0,,InitializeParticipant,1740160461,1,0,0
woa52od5,24,318ivgr0,0,,InitializeParticipant,1740160461,1,0,0
woa52od5,16,t74xjfny,1,otfe,Welcome,1740160462,1,0,0
woa52od5,25,6hhqd2ig,0,,InitializeParticipant,1740160465,1,0,0
woa52od5,26,dsgnai9g,0,,InitializeParticipant,1740160466,1,0,0
woa52od5,27,03k67hxv,0,,InitializeParticipant,1740160471,1,0,0
woa52od5,26,dsgnai9g,1,otfe,Welcome,1740160473,1,0,0
woa52od5,24,318ivgr0,1,otfe,Welcome,1740160478,1,0,0
